;txNomeParlamentar;idecadastro;nuCarteiraParlamentar;nuLegislatura;sgUF;sgPartido;codLegislatura;numSubCota;txtDescricao;numEspecificacaoSubCota;txtDescricaoEspecificacao;txtFornecedor;txtCNPJCPF;txtNumero;indTipoDocumento;datEmissao;vlrDocumento;vlrGlosa;vlrLiquido;numMes;numAno;numParcela;txtPassageiro;txtTrecho;numLote;numRessarcimento;vlrRestituicao;nuDeputadoId;ideDocumento
20938;CABO DACIOLO;178938.0;289.0;2015;RJ;PATRI;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;Kalunga Comercio e Industria Grafica Ltda;43283811005976.0;190683;4;2018-07-10 00:00:00;282,2;0;282,2;7;2018;0;;;1513646;6340.0;0.0;3075;6628625
20939;CABO DACIOLO;178938.0;289.0;2015;RJ;PATRI;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;ANDRADE E URIAS LTDA;1138114000165.0;230807;4;2018-07-26 00:00:00;105,02;0;105,02;7;2018;0;;;1518857;6352.0;0.0;3075;6640743
20940;CABO DACIOLO;178938.0;289.0;2015;RJ;PATRI;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO ABASTECIMENTO LOVE STORY LTDA.;42247064000131.0;18861;0;2018-02-14 00:00:00;50;0;50;2;2018;0;;;1468257;6194.0;0.0;3075;6511719
20941;CABO DACIOLO;178938.0;289.0;2015;RJ;PATRI;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO ABASTECIMENTO LOVE STORY LTDA.;42247064000131.0;26058;0;2018-04-16 00:00:00;100;0;100;4;2018;0;;;1488237;6250.0;0.0;3075;6562907
20942;CABO DACIOLO;178938.0;289.0;2015;RJ;PATRI;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO AEROPORTO LTDA;8202116000115.0;209058;0;2018-06-13 00:00:00;100;0;100;6;2018;0;;;1505442;6317.0;0.0;3075;6605882
20943;CABO DACIOLO;178938.0;289.0;2015;RJ;PATRI;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO BANDEIRANTES MG LTDA ME;46401451000131.0;060141;4;2018-06-14 00:00:00;112;0;112;6;2018;0;;;1506789;6316.0;0.0;3075;6609857
20944;CABO DACIOLO;178938.0;289.0;2015;RJ;PATRI;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO CHACALTAYA LTDA;42314534000132.0;265195;4;2018-07-13 00:00:00;100;0;100;7;2018;0;;;1518857;6352.0;0.0;3075;6640930
20945;CABO DACIOLO;178938.0;289.0;2015;RJ;PATRI;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO DE GASOLINA E SERVICOS L & Z LTDA;31190986000133.0;57231;0;2018-03-09 00:00:00;225,72;0;225,72;3;2018;0;;;1474991;6200.0;0.0;3075;6528310
20946;CABO DACIOLO;178938.0;289.0;2015;RJ;PATRI;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO DE GASOLINA RECREIO LTDA;9632463000140.0;267312;4;2018-06-09 00:00:00;100;0;100;6;2018;0;;;1505443;6316.0;0.0;3075;6605840
20947;CABO DACIOLO;178938.0;289.0;2015;RJ;PATRI;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO DE GASOLINA RECREIO LTDA - ME;9632463000140.0;231012;0;2018-01-15 00:00:00;50,02;0;50,02;1;2018;0;;;1461393;6134.0;0.0;3075;6492847
