;txNomeParlamentar;idecadastro;nuCarteiraParlamentar;nuLegislatura;sgUF;sgPartido;codLegislatura;numSubCota;txtDescricao;numEspecificacaoSubCota;txtDescricaoEspecificacao;txtFornecedor;txtCNPJCPF;txtNumero;indTipoDocumento;datEmissao;vlrDocumento;vlrGlosa;vlrLiquido;numMes;numAno;numParcela;txtPassageiro;txtTrecho;numLote;numRessarcimento;vlrRestituicao;nuDeputadoId;ideDocumento
41159;EDIO LOPES;141417.0;2.0;2015;RR;PR;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;Domenico Antonini Coscarelli;45686106649.0;s/nº;1;2018-05-29 00:00:00;3000;0;3000;3;2018;0;;;1504836;6310.0;0.0;1818;6604469
41160;EDIO LOPES;141417.0;2.0;2015;RR;PR;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;Domenico Antonini Coscarelli;45686106649.0;s/nº;1;2018-05-29 00:00:00;3000;0;3000;4;2018;0;;;1504838;6310.0;0.0;1818;6604479
41161;EDIO LOPES;141417.0;2.0;2015;RR;PR;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;Domenico Antonini Coscarelli;45686106649.0;s/nº;1;2018-05-29 00:00:00;3000;0;3000;5;2018;0;;;1504839;6310.0;0.0;1818;6604493
41162;EDIO LOPES;141417.0;2.0;2015;RR;PR;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;Domenico Antonini Coscarelli;45686106649.0;s/nº;1;2018-07-27 00:00:00;3000;0;3000;6;2018;0;;;1518947;6352.0;0.0;1818;6641171
41163;EDIO LOPES;141417.0;2.0;2015;RR;PR;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;Domenico Antonini Coscarelli;45686106649.0;s/nº;1;2018-07-27 00:00:00;3000;0;3000;7;2018;0;;;1518948;6352.0;0.0;1818;6641177
41164;EDIO LOPES;141417.0;2.0;2015;RR;PR;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;KOTINSKI & CIA LTDA;1468484000160.0;000000164;0;2018-02-05 00:00:00;5300;0;5300;2;2018;0;;;1463850;6144.0;0.0;1818;6499605
41165;EDIO LOPES;141417.0;2.0;2015;RR;PR;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;KOTINSKI & CIA LTDA;1468484000160.0;000000233;0;2018-03-06 00:00:00;4949,67;0;4949,67;3;2018;0;;;1472007;6184.0;0.0;1818;6521132
41166;EDIO LOPES;141417.0;2.0;2015;RR;PR;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;KOTINSKI & CIA. LTDA;1468484000160.0;326;4;2018-04-05 00:00:00;5062,49;0;5062,49;4;2018;0;;;1482412;6233.0;0.0;1818;6547845
41167;EDIO LOPES;141417.0;2.0;2015;RR;PR;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;KOTINSKI & CIA. LTDA;1468484000160.0;415;4;2018-05-03 00:00:00;4866,98;0;4866,98;5;2018;0;;;1491392;6265.0;0.0;1818;6571478
41168;EDIO LOPES;141417.0;2.0;2015;RR;PR;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;KOTINSKI & CIA. LTDA;1468484000160.0;551;4;2018-06-07 00:00:00;4748,29;0;4748,29;6;2018;0;;;1503518;6305.0;0.0;1818;6600991
41169;EDIO LOPES;141417.0;2.0;2015;RR;PR;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;KOTINSKI & CIA. LTDA;1468484000160.0;677;4;2018-07-09 00:00:00;5281,5;0;5281,5;7;2018;0;;;1511823;6333.0;0.0;1818;6624005
41170;EDIO LOPES;141417.0;2.0;2015;RR;PR;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;KOTINSKI & CIA. LTDA;1468484000160.0;92;4;2018-01-05 00:00:00;5179,99;0;5179,99;1;2018;0;;;1456540;6088.0;0.0;1818;6479266
41171;EDIO LOPES;141417.0;2.0;2015;RR;PR;55.0;4;CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.;0;;Dantas e Advogados Associados;832313000106.0;00000354;0;2018-05-14 00:00:00;10500;0;10500;4;2018;0;;;1498182;6285.0;0.0;1818;6587846
41172;EDIO LOPES;141417.0;2.0;2015;RR;PR;55.0;5;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;0;;EMPRESA RADIO E TELEVISAO DIFUSORA DE RORAIMA - RADIORAIMA;11421743000151.0;00000305;0;2018-01-31 00:00:00;2000;0;2000;1;2018;0;;;1463845;6144.0;0.0;1818;6499631
41173;EDIO LOPES;141417.0;2.0;2015;RR;PR;55.0;5;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;0;;EVANDILSON ALVES DE OLIVEIRA 44630395253;14067388000152.0;00000089;0;2018-02-05 00:00:00;2000;0;2000;1;2018;0;;;1463845;6144.0;0.0;1818;6499636
41174;EDIO LOPES;141417.0;2.0;2015;RR;PR;55.0;5;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;0;;INDUSTRIA E COMERCIO IORIS LTDA.;84041011000100.0;00002811;0;2018-03-02 00:00:00;12500;0;12500;3;2018;0;;;1470515;6180.0;0.0;1818;6517398
41175;EDIO LOPES;141417.0;2.0;2015;RR;PR;55.0;5;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;0;;INDUSTRIA E COMERCIO IORIS LTDA.;84041011000100.0;00002926;0;2018-05-24 00:00:00;15000;0;15000;5;2018;0;;;1498980;6292.0;0.0;1818;6590080
41176;EDIO LOPES;141417.0;2.0;2015;RR;PR;55.0;5;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;0;;INDUSTRIA E COMERCIO IORIS LTDA.;84041011000100.0;00002930;0;2018-05-25 00:00:00;9750;0;9750;5;2018;0;;;1499126;6292.0;0.0;1818;6590577
41177;EDIO LOPES;141417.0;2.0;2015;RR;PR;55.0;5;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;0;;INDUSTRIA E COMERCIO IORIS LTDA. - EPP;84041011000100.0;00002764;0;2018-01-15 00:00:00;5000;0;5000;1;2018;0;;;1458223;6100.0;0.0;1818;6484026
41178;EDIO LOPES;141417.0;2.0;2015;RR;PR;55.0;5;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;0;;J R L DOS SANTOS - ME;17383083000148.0;00000032;0;2018-04-10 00:00:00;15000;0;15000;2;2018;0;;;1484573;6234.0;0.0;1818;6553076
