;txNomeParlamentar;idecadastro;nuCarteiraParlamentar;nuLegislatura;sgUF;sgPartido;codLegislatura;numSubCota;txtDescricao;numEspecificacaoSubCota;txtDescricaoEspecificacao;txtFornecedor;txtCNPJCPF;txtNumero;indTipoDocumento;datEmissao;vlrDocumento;vlrGlosa;vlrLiquido;numMes;numAno;numParcela;txtPassageiro;txtTrecho;numLote;numRessarcimento;vlrRestituicao;nuDeputadoId;ideDocumento
47907;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CABO SERVICOS DE TELECOMUNICACOES LTDA;2952192000161.0;15776;1;2018-05-01 00:00:00;175,04;0;175,04;5;2018;0;;;1496346;6284.0;0.0;1829;6584636
47908;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CABO SERVICOS DE TELECOMUNICACOES LTDA;2952192000161.0;15821;0;2018-03-01 00:00:00;171,28;0;171,28;3;2018;0;;;1471051;6182.0;0.0;1829;6518940
47909;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CABO SERVICOS DE TELECOMUNICACOES LTDA;2952192000161.0;15995;0;2018-02-01 00:00:00;171,28;0;171,28;1;2018;0;;;1464276;6146.0;0.0;1829;6500868
47910;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CABO SERVICOS DE TELECOMUNICACOES LTDA;2952192000161.0;21257;0;2018-08-01 00:00:00;185,57;0;185,57;8;2018;0;;;1518931;6352.0;0.0;1829;6641210
47911;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CABO SERVICOS DE TELECOMUNICACOES LTDA;2952192000161.0;21499;0;2018-07-01 00:00:00;175,04;0;175,04;7;2018;0;;;1518930;6352.0;0.0;1829;6641206
47912;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CABO SERVICOS DE TELECOMUNICACOES LTDA;2952192000161.0;5302;0;2018-06-01 00:00:00;175,04;0;175,04;6;2018;0;;;1511515;6332.0;0.0;1829;6623010
47913;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CABO SERVICOS DE TELECOMUNICACOES LTDA;2952192000161.0;5307;0;2018-04-01 00:00:00;175,04;0;175,04;4;2018;0;;;1490881;6265.0;0.0;1829;6570228
47914;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN;8324196000181.0;000374810;0;2018-01-01 00:00:00;57,32;0;57,32;1;2018;0;;;1458241;6104.0;0.0;1829;6484090
47915;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CONDOMINIO PORTUGAL CENTER;6116894000166.0;S/N;1;2018-02-15 00:00:00;418,82;0;418,82;1;2018;0;;;1466650;6156.0;0.0;1829;6507270
47916;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CONDOMINIO PORTUGAL CENTER;6116894000166.0;S/N;1;2018-03-27 00:00:00;419,88;10,4;409,48;2;2018;0;;;1482095;6232.0;0.0;1829;6546661
47917;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CONDOMINIO PORTUGAL CENTER;6116894000166.0;S/N;1;2018-04-27 00:00:00;418,97;10,38;408,59;3;2018;0;;;1490880;6266.0;0.0;1829;6570233
47918;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CONDOMINIO PORTUGAL CENTER;6116894000166.0;S/N;1;2018-05-28 00:00:00;419,86;0;419,86;4;2018;0;;;1500640;6297.0;0.0;1829;6594126
47919;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CONDOMINIO PORTUGAL CENTER;6116894000166.0;S/n;1;2018-06-29 00:00:00;419,95;0;419,95;5;2018;0;;;1511518;6332.0;0.0;1829;6623024
47920;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CONDOMINIO PORTUGAL CENTER;6116894000166.0;S/N;1;2018-07-27 00:00:00;420,08;0;420,08;6;2018;0;;;1518923;6352.0;0.0;1829;6641200
47921;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;Portugal Center;4958139000101.0;S/N;1;2018-03-27 00:00:00;1187,01;114,91;1072,1;2;2018;0;;;1482095;6232.0;0.0;1829;6546667
47922;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;Portugal Center;4958139000101.0;S/N;1;2018-04-27 00:00:00;1187,01;114,91;1072,1;3;2018;0;;;1490880;6266.0;0.0;1829;6570236
47923;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;Portugal Center;4958139000101.0;S/N;1;2018-05-28 00:00:00;1187,36;0;1187,36;4;2018;0;;;1500601;6297.0;0.0;1829;6594113
47924;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;Portugal Center;4958139000101.0;S/N;1;2018-06-29 00:00:00;1187,71;0;1187,71;5;2018;0;;;1511516;6331.0;0.0;1829;6623013
47925;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;Portugal Center;4958139000101.0;S/N;1;2018-07-27 00:00:00;1235,85;0;1235,85;6;2018;0;;;1518923;6352.0;0.0;1829;6641204
47926;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;PORTUGAL CENTER ADMINISTRACAO E ASSESSORIA IMOBILIARIA LTDA;4958139000101.0;S/N;1;2018-02-28 00:00:00;1187,53;115,43;1072,1;1;2018;0;;;1471013;6182.0;0.0;1829;6518846
47927;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO AEROPORTO LTDA;8202116000115.0;146203;4;2018-04-05 00:00:00;153,75;0;153,75;4;2018;0;;;1484701;6238.0;0.0;1829;6553592
47928;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO AEROPORTO LTDA;8202116000115.0;189203;4;2018-05-17 00:00:00;148,13;0;148,13;5;2018;0;;;1500642;6297.0;0.0;1829;6594205
47929;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO AEROPORTO LTDA;8202116000115.0;225915;4;2018-07-12 00:00:00;250,05;0;250,05;7;2018;0;;;1516700;6347.0;0.0;1829;6636309
47930;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO ORIGINAL BRASILIA DERIVADOS DE PETROLEO LTDA;9103975000110.0;30159;4;2018-06-23 00:00:00;187,25;0;187,25;6;2018;0;;;1508874;6323.0;0.0;1829;6615857
47931;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA;306597002574.0;361792;4;2018-04-16 00:00:00;50;0;50;4;2018;0;;;1495143;6279.0;0.0;1829;6581118
47932;FÁBIO FARIA;141428.0;119.0;2015;RN;PSD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA;306597003112.0;112758;4;2018-05-23 00:00:00;207,46;0;207,46;5;2018;0;;;1503664;6305.0;0.0;1829;6601369
