;txNomeParlamentar;idecadastro;nuCarteiraParlamentar;nuLegislatura;sgUF;sgPartido;codLegislatura;numSubCota;txtDescricao;numEspecificacaoSubCota;txtDescricaoEspecificacao;txtFornecedor;txtCNPJCPF;txtNumero;indTipoDocumento;datEmissao;vlrDocumento;vlrGlosa;vlrLiquido;numMes;numAno;numParcela;txtPassageiro;txtTrecho;numLote;numRessarcimento;vlrRestituicao;nuDeputadoId;ideDocumento
53878;GABRIEL GUIMARÃES;129037.0;244.0;2015;MG;PT;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CEMIG DISTRIBUICAO S.A;6981180000116.0;007009735;0;2018-02-01 00:00:00;129;1,68;127,32;2;2018;0;;;1469042;6173.0;0.0;2232;6513561
53879;GABRIEL GUIMARÃES;129037.0;244.0;2015;MG;PT;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;claro;40432544011262.0;0000112769;0;2018-03-08 00:00:00;792,89;6,7;786,19;2;2018;0;;;1479326;6228.0;0.0;2232;6539920
53880;GABRIEL GUIMARÃES;129037.0;244.0;2015;MG;PT;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CLARO;40432544011262.0;0000114555;0;2018-04-09 00:00:00;513,5;124,18;389,32;3;2018;0;;;1488417;6265.0;0.0;2232;6563289
53881;GABRIEL GUIMARÃES;129037.0;244.0;2015;MG;PT;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CLARO S.A.;40432544011262.0;0000113318;0;2018-02-08 00:00:00;665,44;0;665,44;1;2018;0;;;1466942;6175.0;0.0;2232;6507986
53882;GABRIEL GUIMARÃES;129037.0;244.0;2015;MG;PT;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;COMERCIO DE MOVEIS CARVALHO E MASCARENHAS LTDA;38499661000186.0;001825;1;2018-02-06 00:00:00;380;0;380;2;2018;0;;;1464571;6154.0;0.0;2232;6501770
53883;GABRIEL GUIMARÃES;129037.0;244.0;2015;MG;PT;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;COMERCIO DE MOVEIS CARVALHO E MASCARENHAS LTDA;38499661000186.0;001846;0;2018-03-06 00:00:00;380;0;380;3;2018;0;;;1471106;6202.0;0.0;2232;6519058
53884;GABRIEL GUIMARÃES;129037.0;244.0;2015;MG;PT;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;COMPANHIA DE SANEAMENTO DE MINAS GERAIS COPASA MG;17281106000103.0;00118052105988;0;2018-01-24 00:00:00;118,99;1,42;117,57;1;2018;0;;;1464574;6154.0;0.0;2232;6501763
53885;GABRIEL GUIMARÃES;129037.0;244.0;2015;MG;PT;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;COMPUMAKE LOCACAO DE COMPUTADORES LTDA;1003939000172.0;005451;1;2018-01-04 00:00:00;155;0;155;1;2018;0;;;1462369;6148.0;0.0;2232;6496208
53886;GABRIEL GUIMARÃES;129037.0;244.0;2015;MG;PT;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;COMPUMAKE LOCACAO DE COMPUTADORES LTDA;1003939000172.0;005452;0;2018-01-04 00:00:00;717;0;717;1;2018;0;;;1462370;6148.0;0.0;2232;6496199
53887;GABRIEL GUIMARÃES;129037.0;244.0;2015;MG;PT;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;COMPUMAKE LOCACAO DE COMPUTADORES LTDA;1003939000172.0;005669;0;2018-02-05 00:00:00;717;0;717;2;2018;0;;;1469051;6194.0;0.0;2232;6513570
