;txNomeParlamentar;idecadastro;nuCarteiraParlamentar;nuLegislatura;sgUF;sgPartido;codLegislatura;numSubCota;txtDescricao;numEspecificacaoSubCota;txtDescricaoEspecificacao;txtFornecedor;txtCNPJCPF;txtNumero;indTipoDocumento;datEmissao;vlrDocumento;vlrGlosa;vlrLiquido;numMes;numAno;numParcela;txtPassageiro;txtTrecho;numLote;numRessarcimento;vlrRestituicao;nuDeputadoId;ideDocumento
332397;VAL AMÉLIO;194340.0;580.0;2015;AL;PRTB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;ALIANÇA COMERCIO E DIST DE COMBUSTIVEIS LTDA;2379869000114.0;424601;0;2016-07-18 00:00:00;127,01;0;127,01;7;2016;0;;;1309061;5508.0;0.0;3151;6056055
332398;VAL AMÉLIO;194340.0;580.0;2015;AL;PRTB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;ANDRADE E OMENA LTDA;9347041000204.0;312759;0;2016-08-06 00:00:00;220,03;0;220,03;8;2016;0;;;1313242;5519.0;0.0;3151;6069361
332399;VAL AMÉLIO;194340.0;580.0;2015;AL;PRTB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;ARAUJO E LIMA LTDA;15747618000197.0;422315;0;2016-09-18 00:00:00;203;0;203;9;2016;0;;;1323962;5552.0;0.0;3151;6103610
332400;VAL AMÉLIO;194340.0;580.0;2015;AL;PRTB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO ANDA LUZ LTDA.;9153616000177.0;378698;0;2016-08-04 00:00:00;203,09;0;203,09;8;2016;0;;;1313242;5519.0;0.0;3151;6069347
332401;VAL AMÉLIO;194340.0;580.0;2015;AL;PRTB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO CENTRO OESTE LTDA;5453620000108.0;446594;0;2016-08-18 00:00:00;252,63;0;252,63;8;2016;0;;;1318663;5539.0;0.0;3151;6087002
332402;VAL AMÉLIO;194340.0;580.0;2015;AL;PRTB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO CENTRO OESTE LTDA;5453620000108.0;715516;0;2016-09-17 00:00:00;104,11;0;104,11;9;2016;0;;;1331511;5593.0;0.0;3151;6127717
332403;VAL AMÉLIO;194340.0;580.0;2015;AL;PRTB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO DA PEDRA LTDA;5518639000268.0;072643;0;2016-09-04 00:00:00;210,01;0;210,01;9;2016;0;;;1320994;5549.0;0.0;3151;6094509
332404;VAL AMÉLIO;194340.0;580.0;2015;AL;PRTB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO FAROL;7247381000157.0;088957;0;2016-08-25 00:00:00;250,02;0;250,02;8;2016;0;;;1318663;5539.0;0.0;3151;6087006
332405;VAL AMÉLIO;194340.0;580.0;2015;AL;PRTB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO FAROL;7247381000157.0;498698;0;2016-07-24 00:00:00;50;0;50;7;2016;0;;;1315240;5524.0;0.0;3151;6075515
332406;VAL AMÉLIO;194340.0;580.0;2015;AL;PRTB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO LORENA VAZ LTDA;10441477000166.0;184354;0;2016-07-03 00:00:00;135;0;135;7;2016;0;;;1304028;5492.0;0.0;3151;6040126
332407;VAL AMÉLIO;194340.0;580.0;2015;AL;PRTB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO MADASGASCAR LTDA;4028876000105.0;157171;0;2016-07-07 00:00:00;175,03;0;175,03;7;2016;0;;;1306568;5498.0;0.0;3151;6047752
332408;VAL AMÉLIO;194340.0;580.0;2015;AL;PRTB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO MAIS LTDA;10979843000135.0;109475;0;2016-07-02 00:00:00;180;0;180;7;2016;0;;;1304028;5492.0;0.0;3151;6039682
332409;VAL AMÉLIO;194340.0;580.0;2015;AL;PRTB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO MANGA LARGA LTDA;8346051000181.0;648084;0;2016-08-24 00:00:00;50,01;0;50,01;8;2016;0;;;1318993;5542.0;0.0;3151;6086996
332410;VAL AMÉLIO;194340.0;580.0;2015;AL;PRTB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO SÃO LUIZ LTDA;10795540000162.0;101536;0;2016-08-28 00:00:00;236,28;0;236,28;8;2016;0;;;1318663;5539.0;0.0;3151;6086976
332411;VAL AMÉLIO;194340.0;580.0;2015;AL;PRTB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO SEU JORGE LTDA;10614999000112.0;007471;0;2016-07-23 00:00:00;100;0;100;7;2016;0;;;1313269;5518.0;0.0;3151;6069423
332412;VAL AMÉLIO;194340.0;580.0;2015;AL;PRTB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO TOP LTDA;12251819000100.0;311604;0;2016-08-10 00:00:00;80;0;80;8;2016;0;;;1318663;5539.0;0.0;3151;6086962
332413;VAL AMÉLIO;194340.0;580.0;2015;AL;PRTB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO TREVO LTDA;12844510000124.0;320789;0;2016-07-30 00:00:00;206,71;0;206,71;7;2016;0;;;1313269;5518.0;0.0;3151;6069455
332414;VAL AMÉLIO;194340.0;580.0;2015;AL;PRTB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO SHOPPING QL 06 COM. DE PETRÓLEO LTDA;647440000135.0;749482;0;2016-08-16 00:00:00;100;0;100;8;2016;0;;;1319646;5542.0;0.0;3151;6090110
332415;VAL AMÉLIO;194340.0;580.0;2015;AL;PRTB;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;Cascol Combustiveis para Veículos LTDA;306597007614.0;27858;0;2016-08-01 00:00:00;50;0;50;8;2016;0;;;1311856;5517.0;0.0;3151;6064884
