;txNomeParlamentar;idecadastro;nuCarteiraParlamentar;nuLegislatura;sgUF;sgPartido;codLegislatura;numSubCota;txtDescricao;numEspecificacaoSubCota;txtDescricaoEspecificacao;txtFornecedor;txtCNPJCPF;txtNumero;indTipoDocumento;datEmissao;vlrDocumento;vlrGlosa;vlrLiquido;numMes;numAno;numParcela;txtPassageiro;txtTrecho;numLote;numRessarcimento;vlrRestituicao;nuDeputadoId;ideDocumento
196061;KAIO MANIÇOBA;178918.0;151.0;2015;PE;SD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;BRUCCIO WEYNE ALVES BARBOSA;74642839453.0;s/n;1;2015-03-05 00:00:00;8000;0;8000;2;2015;0;;;1187767;5023.0;0.0;3076;5670210
196062;KAIO MANIÇOBA;178918.0;151.0;2015;PE;SD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;EMYSOUTO PAPELARIA E INFORMATICA;13345728000105.0;0803;0;2015-02-10 00:00:00;225,5;0;225,5;2;2015;0;;;1173185;4959.0;0.0;3076;5623107
196063;KAIO MANIÇOBA;178918.0;151.0;2015;PE;SD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;EMYSOUTO PAPELARIA E INFORMATICA;13345728000105.0;0804;0;2015-02-10 00:00:00;496,4;165,5;330,9;2;2015;0;;;1173185;4959.0;0.0;3076;5623215
196064;KAIO MANIÇOBA;178918.0;151.0;2015;PE;SD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;EMYSOUTO PAPELARIA E INFORMATICA;13345728000105.0;0805;0;2015-02-10 00:00:00;602,4;219,5;382,9;2;2015;0;;;1173185;4959.0;0.0;3076;5623225
196065;KAIO MANIÇOBA;178918.0;151.0;2015;PE;SD;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;EMYSOUTO PAPELARIA E INFORMATICA;13345728000105.0;3100;0;2015-04-29 00:00:00;116;0;116;4;2015;0;;;1187400;5091.0;0.0;3076;5668877
196066;KAIO MANIÇOBA;178918.0;151.0;2015;PE;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AB SILVA E CIA LTDA;10973568000142.0;531473;0;2015-12-17 00:00:00;100;0;100;12;2015;0;;;1255310;5310.0;0.0;3076;5886124
196067;KAIO MANIÇOBA;178918.0;151.0;2015;PE;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO PETER PAN 01 LTDA;5000684000226.0;715200;0;2015-03-11 00:00:00;180;0;180;3;2015;0;;;1174878;4963.0;0.0;3076;5628415
196068;KAIO MANIÇOBA;178918.0;151.0;2015;PE;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO RAUL LINS LTDA;2524863000193.0;003613;0;2015-12-19 00:00:00;255,43;0;255,43;12;2015;0;;;1257389;5311.0;0.0;3076;5893348
196069;KAIO MANIÇOBA;178918.0;151.0;2015;PE;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO RAUL LINS LTDA.;2524863000193.0;892653;0;2015-02-06 00:00:00;149,45;0;149,45;2;2015;0;;;1167599;4955.0;0.0;3076;5604486
196070;KAIO MANIÇOBA;178918.0;151.0;2015;PE;SD;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CAPRICHO PETROLEO LTDA;13213478000141.0;004568;0;2015-11-26 00:00:00;70;0;70;11;2015;0;;;1255309;5305.0;0.0;3076;5886118
