;txNomeParlamentar;idecadastro;nuCarteiraParlamentar;nuLegislatura;sgUF;sgPartido;codLegislatura;numSubCota;txtDescricao;numEspecificacaoSubCota;txtDescricaoEspecificacao;txtFornecedor;txtCNPJCPF;txtNumero;indTipoDocumento;datEmissao;vlrDocumento;vlrGlosa;vlrLiquido;numMes;numAno;numParcela;txtPassageiro;txtTrecho;numLote;numRessarcimento;vlrRestituicao;nuDeputadoId;ideDocumento
342023;TADEU ALENCAR;178922.0;161.0;2015;PE;PSB;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;BRASPEL COMERCIO;6027925000102.0;10451;0;2015-07-28 00:00:00;81,46;0;81,46;7;2015;0;;;1216036;5121.0;0.0;2945;5757597
342024;TADEU ALENCAR;178922.0;161.0;2015;PE;PSB;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;BRASPEL COMERCIO;6027925000102.0;10452;0;2015-07-28 00:00:00;15;0;15;7;2015;0;;;1216036;5121.0;0.0;2945;5757629
342025;TADEU ALENCAR;178922.0;161.0;2015;PE;PSB;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;BRASPEL COMERCIO;6027925000102.0;11051;0;2015-09-30 00:00:00;139,27;0;139,27;9;2015;0;;;1233272;5186.0;0.0;2945;5814792
342026;TADEU ALENCAR;178922.0;161.0;2015;PE;PSB;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;BRASPEL COMERCIO;6027925000102.0;11460;0;2015-11-18 00:00:00;140,9;0;140,9;11;2015;0;;;1246116;5243.0;0.0;2945;5857214
342027;TADEU ALENCAR;178922.0;161.0;2015;PE;PSB;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;BRASPEL COMERCIO;6027925000102.0;12114;0;2015-12-30 00:00:00;450,45;0;450,45;12;2015;0;;;1255718;5301.0;0.0;2945;5887594
342028;TADEU ALENCAR;178922.0;161.0;2015;PE;PSB;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CELPE GRUPO NEOENERGIA;10835932000108.0;003122543;0;2015-05-27 00:00:00;255,87;0;255,87;5;2015;0;;;1198948;5059.0;0.0;2945;5704217
342029;TADEU ALENCAR;178922.0;161.0;2015;PE;PSB;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CELPE GRUPO NEOENERGIA;10835932000108.0;003156922;0;2015-08-26 00:00:00;118,37;0;118,37;8;2015;0;;;1225792;5154.0;0.0;2945;5789677
342030;TADEU ALENCAR;178922.0;161.0;2015;PE;PSB;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CELPE GRUPO NEOENERGIA;10835932000108.0;003156923;0;2015-08-26 00:00:00;183,61;0;183,61;8;2015;0;;;1225792;5154.0;0.0;2945;5789667
342031;TADEU ALENCAR;178922.0;161.0;2015;PE;PSB;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CELPE GRUPO NEOENERGIA;10835932000108.0;003172468;0;2015-10-27 00:00:00;145,24;0;145,24;10;2015;0;;;1241460;5223.0;0.0;2945;5841963
342032;TADEU ALENCAR;178922.0;161.0;2015;PE;PSB;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CELPE GRUPO NEOENERGIA;10835932000108.0;003172479;0;2015-10-27 00:00:00;195,22;0;195,22;10;2015;0;;;1241460;5223.0;0.0;2945;5841999
